Geneid,chr,length,logFC,AveExpr,t,P.Value,adj.P.Val,B,FC
SLIT3,chr5,14260,-0.233521764476003,7.73437589418216,-0.571992321576349,0.57513984549986,0.999990905452192,-4.60752332669444,0.850556062130135
CUL1,chr7,3548,-0.233477393320882,4.96281218384915,-0.524451319584919,0.607031503444841,0.999990905452192,-4.60510579754998,0.850582222014428
GSTM4,chr1,5745,-0.233414214415594,2.45153797177423,-0.309618666624141,0.760778198034954,0.999990905452192,-4.60357862907725,0.850619471764939
RPS26,chr12,2053,-0.233316617906312,0.275935509827762,-0.243069692826952,0.81098706793332,0.999990905452192,-4.60149934777343,0.850677017051292
KLK5,chr19,1653,-0.233300935022977,2.07035954832895,-0.31398936580276,0.757516187786465,0.999990905452192,-4.60302016305784,0.850686264425511
TNFAIP8L2,chr1,1178,-0.233283093695779,1.42392052853519,-0.218417261452627,0.82981807071983,0.999990905452192,-4.60266467976825,0.850696784643162
OTULINL,chr5,4074,-0.233260910978763,3.24879040594991,-0.481837754572871,0.636333741118666,0.999990905452192,-4.60330625659157,0.850709864961998
AL160408.6,chr1,1257,-0.233233881484503,1.28553517577199,-0.282228182322913,0.781324489579323,0.999990905452192,-4.60225285451316,0.850725803516
RERE,chr1,11503,0.233144142325935,7.35589315638099,0.64053782682762,0.530734983472728,0.999990905452192,-4.60566358309861,1.17539375831449
AP003025.1,chr11,4715,-0.233091010603323,2.70625751641979,-0.259476208292483,0.79852002253981,0.999990905452192,-4.6042499551633,0.850810055530616
RMND5B,chr5,7701,-0.233088272880991,3.15377987922415,-0.355152119109255,0.727034362717593,0.999990905452192,-4.60433004115385,0.850811670067183
AC007218.1,chr16,660,-0.233070174068879,2.88200084369013,-0.302327232796238,0.766230403280217,0.999990905452192,-4.604277889824,0.850822343686148
AL390860.1,chr1,1882,0.233054768657851,2.62379751254491,0.218218223847013,0.829970560885492,0.999990905452192,-4.60431584441732,1.17532094597726
GLO1,chr6,2352,-0.233035524962587,2.74111507685487,-0.298523781965823,0.769079509916006,0.999990905452192,-4.60408055920003,0.850842778072488
AC113383.1,chr5,1370,-0.233019502919254,3.74098049114509,-0.33404300563823,0.742610822952983,0.999990905452192,-4.60543722182648,0.850852227273582
KCNQ1,chr11,4447,0.233005005013594,6.91391757166215,0.572313214007575,0.574927553695786,0.999990905452192,-4.60670231628825,1.17528040570848
AKAP12,chr6,8741,-0.232976837671045,5.5277365320245,-0.5338189092932,0.600679368644258,0.999990905452192,-4.60571926309519,0.850877390150853
SNX8,chr7,5773,0.232962754388461,5.06380041439288,0.353055140936165,0.728576348849531,0.999990905452192,-4.60738980398289,1.17524598706606
ARMC7,chr17,2823,-0.23289852734531,2.47820571390565,-0.338806247205082,0.739085636385917,0.999990905452192,-4.60343278293746,0.850923577523896
AC005225.1,chr14,937,0.232863061416646,-0.865990689685334,0.287043521776967,0.777699759265989,0.999990905452192,-4.60057304686166,1.17516477813852
TMEM26-AS1,chr10,863,-0.232860010938131,2.23982095015556,-0.377064794439575,0.710994623220546,0.999990905452192,-4.60284269299981,0.850946295392582
LINC02590,chr2,569,-0.232808121039444,-0.616786056566432,-0.225142493622992,0.824669780473966,0.999990905452192,-4.60094894907881,0.850976902215156
UTP3,chr4,2073,0.23280567087138,0.444984219633651,0.141951962036904,0.888859544627786,0.999990905452192,-4.60192718487157,1.17511803090223
MED4,chr13,2358,0.232773837911077,3.75884016265433,0.413421086814008,0.684691862193921,0.999990905452192,-4.60473663321342,1.1750921022951
SLC6A12,chr12,5280,-0.232761050662824,2.66685943468951,-0.264995682159225,0.794338284662318,0.999990905452192,-4.60415586771397,0.851004667235204
AC017002.5,chr2,871,-0.232747388493796,5.77967808727678,-0.436265970937193,0.668373157193897,0.999990905452192,-4.60753892399902,0.851012726197305
AC121764.2,chr3,587,0.232738515400597,1.55434479807345,0.317611480908103,0.754816446555641,0.999990905452192,-4.60237390316144,1.1750633320465
AC099842.1,chr11,596,0.232724804751231,1.5949385574087,0.212854383527808,0.834082620004373,0.999990905452192,-4.60289059208904,1.17505216488759
LINC01256,chr4,508,-0.232721265977439,3.33110509024389,-0.311384972761981,0.759459375605491,0.999990905452192,-4.60493724800601,0.851028135410267
AAK1,chr2,23608,-0.23271408414911,5.91991105531944,-0.432949863784991,0.670731573204348,0.999990905452192,-4.6077851161267,0.851032371893384
LINC00708,chr10,916,0.232712124256985,0.519557740365333,0.239876573102661,0.813419696510274,0.999990905452192,-4.60170146395158,1.1750418368721
VAX2,chr2,2961,-0.232695114322579,4.4792583791421,-0.257101606106062,0.800321056899512,0.999990905452192,-4.60722593910618,0.851043562090998
IDH2,chr15,2814,-0.232680648463669,3.09572404644214,-0.309261146583992,0.761045235151823,0.999990905452192,-4.60457242274094,0.851052095521466
ELAVL4,chr1,6963,0.232639411878167,4.14908570718135,0.284500958584755,0.779613011278433,0.999990905452192,-4.60646658550806,1.17498261580897
SLC4A10,chr2,7550,0.232607368759168,6.23824333939168,0.350082860669186,0.730764036738174,0.999990905452192,-4.60932677347049,1.17495651903272
PLCH1,chr3,7173,0.232538618379793,6.0626231503599,0.381870240026477,0.707495439980972,0.999990905452192,-4.60867462632105,1.1749005288342
GRID2IP,chr7,4134,-0.232487531896937,3.36748597317144,-0.323096303500524,0.750734581225639,0.999990905452192,-4.60491168517138,0.851166023451194
PREX2,chr8,12058,-0.232464098213563,5.46594696093031,-0.374642437285701,0.712761047995343,0.999990905452192,-4.60782906510208,0.851179849046014
LINC00491,chr5,1227,-0.232434478199313,2.537334176561,-0.260979932002881,0.797380118097136,0.999990905452192,-4.60398174762225,0.851197324823887
ZSWIM1,chr20,2769,0.232419343316846,1.39708485410607,0.312019963910168,0.758985442661037,0.999990905452192,-4.60223051913161,1.17480339774425
AC092620.2,chr2,1051,0.232402566143427,1.34270532658536,0.250375000821507,0.805429178878729,0.999990905452192,-4.60245668165573,1.1747897359757
LAYN,chr11,3144,-0.23239985153995,1.40335446959002,-0.279915649443077,0.783067096492651,0.999990905452192,-4.60238467007653,0.851217754972113
AP000295.1,chr21,3770,-0.232295376578159,4.54374442584343,-0.512728125749405,0.615026926484262,0.999990905452192,-4.60470310519953,0.851279399436133
DES,chr2,2464,0.232282834356488,0.215429761265077,0.268802436304894,0.791457916700001,0.999990905452192,-4.60136184491345,1.17469224216464
FAM240B,chr9,1376,0.232273111225828,1.9915882919376,0.34463440355564,0.734780483396505,0.999990905452192,-4.60274032309702,1.17468432528176
LINC02043,chr3,1832,0.232229147445196,1.28260318846257,0.299770841603766,0.768144978279824,0.999990905452192,-4.60217755324816,1.17464852923641
PTPN12,chr7,5547,0.232213157777595,5.10172210991345,0.459170244139447,0.652182431799699,0.999990905452192,-4.60620922036595,1.17463551045218
CAPN8,chr1,5192,0.232185226565297,5.16058619694409,0.435289603046499,0.669067179625644,0.999990905452192,-4.60659004735404,1.17461276921076
ZFAND1,chr8,4214,0.232119043934133,2.42791994808133,0.309151147573337,0.761127401343351,0.999990905452192,-4.60354022333004,1.17455888590321
SLC35B4,chr7,7109,0.232107189326999,1.69484787178899,0.306786942273639,0.762894107910313,0.999990905452192,-4.60259330544577,1.17454923460717
DMRTC1B,chrX,1913,0.232100432233721,0.119401511179023,0.323487672267284,0.750443610268453,0.999990905452192,-4.60106946645411,1.1745437334306
OR56A4,chr11,3934,-0.232032601360053,-0.631634006182554,-0.217346560641307,0.830638457208043,0.999990905452192,-4.60097040955147,0.851434467206437
LINC01389,chr1,483,-0.231954277566697,3.56750286002089,-0.325267981791775,0.749120494363511,0.999990905452192,-4.60521116461928,0.851480692767377
EPHA10,chr1,8152,-0.231923891128905,4.03188208687671,-0.279044987757757,0.783723492110469,0.999990905452192,-4.6063119340667,0.851498627075632
STRIP2,chr7,5876,-0.231916351112464,3.07592600258069,-0.368468476110232,0.717270818871647,0.999990905452192,-4.60410421414753,0.851503077309564
AL161457.2,chr9,4007,0.231873237011247,0.834812526771132,0.328051435915832,0.747053467237296,0.999990905452192,-4.60159980313012,1.17435878116656
TEX26-AS1,chr13,6510,-0.231787923405538,3.37291425534104,-0.460534053802037,0.65122390413075,0.999990905452192,-4.60370252089042,0.851578880893917
ZNF202,chr11,4808,0.231779117758636,2.00844061655085,0.34641766870431,0.733465030372585,0.999990905452192,-4.60274763648136,1.17428217026659
GPR65,chr14,4522,0.2315631939297,-0.962682776826586,0.157244648197348,0.876985438875249,0.999990905452192,-4.60089831407083,1.17410643213638
SFMBT1,chr3,5676,0.231547497399483,5.38174095710745,0.535201401743534,0.599744693918215,0.999990905452192,-4.60548599007347,1.17409365792124
CD207,chr2,1869,0.231541151224486,-0.349639935909663,0.314961525069617,0.756791269880101,0.999990905452192,-4.60080091159495,1.17408849329031
OR10H3,chr19,1029,0.231495810915109,-0.307795744216295,0.287414537193806,0.77742069703653,0.999990905452192,-4.60094373886601,1.17405159519506
GAPVD1,chr9,13625,0.231487374056358,5.52458981794687,0.611374606103866,0.549392937143851,0.999990905452192,-4.60436994412814,1.17404472937919
TBATA,chr10,1717,0.231485572220966,0.72371102528886,0.316219297357665,0.755853724098337,0.999990905452192,-4.601562381991,1.17404326307206
LINC00963,chr9,13171,0.231472710898721,4.46914021125114,0.302087042541641,0.766410224291522,0.999990905452192,-4.60686253221728,1.17403279677045
MESD,chr15,7510,-0.231470528011388,4.20249566047347,-0.441409894300498,0.66472188325748,0.999990905452192,-4.60511102267009,0.851766250324667
AC004923.4,chr11,739,0.231467421935984,1.25271724907504,0.315153031608253,0.756648495225674,0.999990905452192,-4.60206131899332,1.17402849273934
INPP4B,chr4,14153,-0.231457016774797,7.34217117907093,-0.376630171207164,0.711311433354015,0.999990905452192,-4.61054644776943,0.851774227387659
CDC6,chr17,5557,-0.231434339129639,2.29786054496969,-0.352046643901401,0.729318363041656,0.999990905452192,-4.60309133354361,0.851787616485806
DRP2,chrX,8187,-0.231386904912785,2.90740158545982,-0.421459735956575,0.678930723304249,0.999990905452192,-4.60341092557425,0.851815622780688
ZNF215,chr11,5769,-0.231359744694315,3.29170147386756,-0.271590882861901,0.78935002074629,0.999990905452192,-4.60513502130595,0.851831659237133
AC076968.1,chr12,429,0.231357117565401,0.689952111423209,0.286507852210059,0.778102722802004,0.999990905452192,-4.60166430671073,1.17393873328237
CSDC2,chr22,3250,0.231304699469681,1.4114490749162,0.256607212169051,0.80069618016113,0.999990905452192,-4.60251789182805,1.17389608080679
NADK,chr1,5570,0.231297694081623,2.42515572476672,0.405633401529489,0.690292355852792,0.999990905452192,-4.60286748726329,1.17389038065715
ALDH3B2,chr11,3235,0.231266050883161,3.66773048626533,0.337866846217987,0.739780397642475,0.999990905452192,-4.60528383766158,1.17386463353951
PTPRG-AS1,chr3,4496,0.231252965020869,4.24220409170511,0.356650854839719,0.72593302705002,0.999990905452192,-4.60603713435237,1.17385398613251
AL139125.1,chr10,557,0.231252330991413,1.53399235540285,0.370197302493604,0.716006900912306,0.999990905452192,-4.60205103785656,1.17385347025229
ZSWIM5,chr1,6046,0.231248755757891,6.07532759665901,0.469743991268876,0.644767452869967,0.999990905452192,-4.60747256973925,1.17385056125561
C3orf79,chr3,1283,0.231224026431682,2.5463546509366,0.313229522086742,0.758082949232794,0.999990905452192,-4.60368388202574,1.17383044038194
PEMT,chr17,1720,-0.231156004290674,4.21450999440644,-0.27942082484202,0.783440126208747,0.999990905452192,-4.60661961187656,0.851951965175997
ATP6V0A2,chr12,13729,-0.231092346850445,3.70005200807575,-0.482777436055114,0.635680579098036,0.999990905452192,-4.60392203269779,0.85198955751275
ACAA2,chr18,5072,-0.231034237155862,2.55573039286981,-0.407117722414954,0.68922346516835,0.999990905452192,-4.60304129283385,0.85202387512573
NPM1,chr5,3828,0.231033181066141,5.31758586252509,0.197407503629814,0.845951960587842,0.999990905452192,-4.60912212922404,1.1736751717516
LINC02269,chr4,605,0.231010659671925,1.67317574819861,0.267123528047376,0.792727875782697,0.999990905452192,-4.60276683421521,1.17365685007296
AC011379.2,chr5,6140,0.231000208724458,1.94313316270563,0.241598957596,0.812107278212588,0.999990905452192,-4.60322377471166,1.17364834808099
AP001267.3,chr11,1054,-0.230950267432689,2.68524247330685,-0.298098212212735,0.769398510955279,0.999990905452192,-4.60399905032463,0.852073467235636
AC097468.2,chr2,553,-0.230945826330343,1.36302508740092,-0.353867505949488,0.727978843525694,0.999990905452192,-4.60196420537382,0.852076090209439
TMEM167A,chr5,4908,-0.230898962905532,1.66376513233018,-0.25208443153079,0.804130181146595,0.999990905452192,-4.60280586004788,0.852103768860304
C6,chr5,4739,0.230827066960658,2.94959680088477,0.261710525548091,0.796826458897704,0.999990905452192,-4.60461987770828,1.17350750379578
CCNJL,chr5,9209,-0.230764416422278,4.69610310193078,-0.386330078494178,0.704253954061974,0.999990905452192,-4.60646808630927,0.852183240202778
LINC02327,chr14,1986,0.230744029450458,4.06901993446571,0.269994770856472,0.790556378993141,0.999990905452192,-4.60640700256954,1.1734399619146
TCN1,chr11,1586,-0.230698103107339,2.15933090162278,-0.169606033168045,0.867409315712624,0.999990905452192,-4.60378540818375,0.852222411609606
ZNF214,chr11,2949,-0.230674375480837,1.25721317721905,-0.19860665753893,0.845029122852851,0.999990905452192,-4.60253919083347,0.852236428003088
CCNT1,chr12,7381,0.230659363867335,4.24287793517569,0.514437536528952,0.61385792342751,0.999990905452192,-4.60425513437509,1.17337109977765
C3P1,chr19,4959,0.230622829455704,3.24981748840884,0.26265905179,0.796107812665968,0.999990905452192,-4.60507154610273,1.17334138602752
AL138733.1,chr6,853,-0.230605835470252,4.6448266681939,-0.494629641750521,0.627469002812244,0.999990905452192,-4.60508714944365,0.852276917281624
PLB1,chr2,8238,0.23059229842191,5.28801891717503,0.451474204042944,0.65760319910637,0.999990905452192,-4.60657564673628,1.17331655545318
NINL,chr20,6008,-0.230592100557102,4.88854542105087,-0.471145612966622,0.643787420921517,0.999990905452192,-4.6057475505402,0.852285031266097
AC009242.1,chr2,2706,0.230586476690789,4.16657379708624,0.241082303917371,0.8125008962549,0.999990905452192,-4.60676005963836,1.17331182075906
MIA3,chr1,10171,0.230577352625986,3.9757737251867,0.279936830508758,0.783051130098711,0.999990905452192,-4.60622530445709,1.17330440038336
OR10A2,chr11,5390,0.230533234012334,0.498179866104734,0.341361676808944,0.737196875016506,0.999990905452192,-4.60125634830057,1.17326852047071
FGF10-AS1,chr5,1894,0.230491317484207,1.65061427701562,0.286889756855287,0.777815423990318,0.999990905452192,-4.602647958705,1.17323443244301
SLITRK5,chr13,21103,0.230470227055318,0.450956013161906,0.285989199035304,0.778492947803234,0.999990905452192,-4.60146871386728,1.1732172813225
PDPK1,chr16,10926,0.230447792918381,4.33659095869844,0.384075963866365,0.705891552635485,0.999990905452192,-4.60590863893591,1.17319903774936
AC106729.1,chr16,466,0.230412070863724,4.05276808666107,0.261153198550802,0.797248802947079,0.999990905452192,-4.60644336721875,1.17316998894824
TBX19,chr1,3647,-0.230395409506721,2.15185049095967,-0.382151091057672,0.707291140622038,0.999990905452192,-4.60269037924961,0.852401236188999
EGFL6,chrX,2607,-0.230389691591827,3.03937161473362,-0.361459225709764,0.722403823969653,0.999990905452192,-4.60410296951515,0.852404614565749
BBS2,chr16,8337,0.230377010990912,3.42882310394865,0.309518640653977,0.760852905801545,0.999990905452192,-4.60511140537373,1.17314147932586
ZC3H4,chr19,6502,-0.230375775967012,3.96554993962955,-0.44180778193273,0.664439814443525,0.999990905452192,-4.60475704727636,0.852412836538985
AC002454.1,chr7,667,-0.230360572271233,3.20580714440884,-0.233482402760436,0.818296897980815,0.999990905452192,-4.60520797867756,0.852421819652786
AL035588.1,chr6,408,-0.230358376362856,2.18089897942346,-0.320472949782529,0.752685965987994,0.999990905452192,-4.60313186803218,0.85242311711454
SEMA4B,chr15,7006,-0.230325818483929,4.859208759798,-0.400541808933196,0.693964046574792,0.999990905452192,-4.60657005514443,0.85244235430675
AC097468.1,chr2,1992,0.230309731400287,1.57622576184324,0.287249088763182,0.777545136524227,0.999990905452192,-4.60256392780717,1.17308677154919
AC004448.2,chr17,4193,-0.230291810323316,4.58375552854432,-0.402440857032096,0.692593663908072,0.999990905452192,-4.606118847842,0.852462448877928
ERVMER34-1,chr4,4077,-0.230279921334981,2.45143307059143,-0.299609626576211,0.768265770178472,0.999990905452192,-4.60363898436416,0.852469473895401
CTLA4,chr2,2140,-0.230275149905226,1.73451675487447,-0.368349915576821,0.717357527727612,0.999990905452192,-4.60227898427664,0.852472293274982
ZNF823,chr19,2459,0.230261642913502,1.5232259329011,0.368833951471009,0.717003554763796,0.999990905452192,-4.60204837718663,1.1730476704045
SLCO1A2,chr12,11520,0.23023451905027,4.116956621694,0.338875902256683,0.739034130244343,0.999990905452192,-4.60597998955392,1.17302561634277
PIK3R4,chr3,5376,0.230161007837262,3.17492705961144,0.299078160062503,0.768664020141219,0.999990905452192,-4.60476591336204,1.17296584741265
AC023078.5,chr11,707,0.23015946026717,-0.194826026264971,0.271061322998051,0.789750206571315,0.999990905452192,-4.60107809198927,1.17296458918008
PRICKLE3,chrX,3194,0.230148129276668,1.3710453574575,0.368907367964365,0.71694987146673,0.999990905452192,-4.6018862619263,1.17295537670062
LINC02550,chr11,1345,0.23006167486721,2.58752557985428,0.254963544610459,0.801943680302508,0.999990905452192,-4.60407579419308,1.17288508871657
FANCD2OS,chr3,1895,-0.230054649740904,2.58565577918907,-0.40916207423348,0.687752395579631,0.999990905452192,-4.60306453990051,0.852602594302401
PRIMPOL,chr4,2843,-0.230032484819624,3.05174772422566,-0.434785675087691,0.669425503155894,0.999990905452192,-4.60349673322452,0.852615693407908
DPCD,chr10,1718,0.230013981737033,3.71223181229763,0.367893857500609,0.717691101448763,0.999990905452192,-4.6050544837036,1.17284631570147
RALGAPA1P1,chr9,6232,-0.230005984746646,1.12479784262498,-0.238093537099078,0.814778934143249,0.999990905452192,-4.60226281669936,0.85263135478122
COPS4,chr4,3566,0.229942145149273,3.13909035027999,0.337022383304496,0.740405143119502,0.999990905452192,-4.60444533578804,1.1727879172338
CCDC7,chr10,9573,-0.229880848221467,6.47846863902151,-0.359479374426762,0.723856199365251,0.999990905452192,-4.60959059807793,0.852705313552393
PDCD5,chr19,2253,0.229838085679314,2.20879350838254,0.282975056248309,0.780761939582209,0.999990905452192,-4.60337770796306,1.17270332881808
FUBP1,chr1,5666,-0.229823337378512,3.53918836118766,-0.236700140682732,0.815841568287962,0.999990905452192,-4.6057623975436,0.852739306029975
LINC00184,chr1,2270,0.229796044844622,-0.730697380455359,0.331501685490782,0.744494032397341,0.999990905452192,-4.60048720399632,1.17266915617101
TSC22D2,chr3,11676,-0.22975411861712,3.07474019716805,-0.23288137861126,0.818755733082369,0.999990905452192,-4.60498146287696,0.852780220410971
AC004865.2,chr1,1030,-0.229548971625791,2.20570365540759,-0.208879564113322,0.837133033859732,0.999990905452192,-4.60372157519461,0.852901491871998
POM121C,chr7,8767,0.229507179311321,4.63772027581324,0.469311756871025,0.645069813167747,0.999990905452192,-4.60539936737538,1.17243438043453
PCED1B,chr12,2618,0.229432423948818,5.18068920181121,0.520581190895464,0.609665381840223,0.999990905452192,-4.60544718431207,1.17237363059903
TAT-AS1,chr16,873,0.229429407609206,-0.343559117541427,0.318032353448206,0.754502961175523,0.999990905452192,-4.60079640416762,1.17237117944114
NDRG4,chr16,9647,0.229425012113588,3.33059270004716,0.446433155729345,0.661164639358364,0.999990905452192,-4.60376586575433,1.17236760755354
AL035420.1,chr20,682,0.229417618163172,1.13746963515615,0.294688228875762,0.771956124093859,0.999990905452192,-4.60205300306614,1.17236159907254
PCNX2,chr1,13815,0.229396362148544,6.41289098319471,0.620169695403202,0.543728928130875,0.999990905452192,-4.60519557411201,1.17234432615552
TTC28,chr22,12645,0.229377748895122,7.29349203186537,0.526419078108378,0.605694449525087,0.999990905452192,-4.60800951558281,1.17232920099001
BUD23,chr7,7944,-0.229363237515613,3.04041168138411,-0.374525231817556,0.712846559132314,0.999990905452192,-4.60400303556642,0.853011302395174
AP002761.2,chr11,618,-0.229307288155792,-0.053446180869823,-0.254040281430513,0.80264465528686,0.999990905452192,-4.60123333901575,0.853044383788242
LINC02357,chr4,1622,-0.229248786138881,1.98143401808118,-0.31833034788966,0.75428102785976,0.999990905452192,-4.60288031098117,0.853078975872777
AC008581.2,chr5,2348,0.229204941615747,4.8489042132661,0.461868257896024,0.650286794360982,0.999990905452192,-4.60579361241992,1.17218878677808
AC019080.1,chr2,7171,0.229167665311452,6.46574695597701,0.389177931175509,0.702187153409369,0.999990905452192,-4.60917709470941,1.17215850019625
ZNF398,chr7,6041,-0.229150765422132,3.74547667770184,-0.449082076896473,0.659292154615593,0.999990905452192,-4.60436021406816,0.853136938401947
OMD,chr9,2449,0.229148827479359,1.8428513817388,0.236831074754901,0.815741699326287,0.999990905452192,-4.6031118392583,1.17214319496525
SPSB1,chr1,3403,0.229124761325759,5.86336975879807,0.276422309983066,0.785701756472989,0.999990905452192,-4.60947245030641,1.17212364215465
RUBCN,chr3,8613,-0.229120668629409,4.23008823066507,-0.50219574109904,0.622253164310781,0.999990905452192,-4.60441477034647,0.853154736309821
ZNF446,chr19,4923,-0.22906252208911,0.582908337753905,-0.315797037002635,0.756168433958988,0.999990905452192,-4.60145036201969,0.85318912264551
FXN,chr9,9606,0.228896353635756,4.2404241129066,0.449805930163429,0.658780878604419,0.999990905452192,-4.60504689452209,1.17193808605712
KCNC1,chr11,14417,0.228856206929392,5.87965925711237,0.36886202301616,0.716983028226845,0.999990905452192,-4.6085401995184,1.17190547431433
DOCK1,chr10,8142,-0.228852647702054,7.79910474473152,-0.56318221502592,0.580984110029065,0.999990905452192,-4.60776807177118,0.853313248371441
ACACB,chr12,14505,0.228844754207259,4.90157036187361,0.364678589286716,0.720044507642251,0.999990905452192,-4.60699552763421,1.17189617127099
ZNF432,chr19,5985,-0.228783094693724,3.7484022018806,-0.393673386651529,0.698929526922251,0.999990905452192,-4.60492552753333,0.85335438799726
ATG14,chr14,5052,0.228714215635959,3.77424705896837,0.441465820251632,0.66468223332964,0.999990905452192,-4.60446275578878,1.17179014003994
AC022075.2,chr12,649,0.228687850679185,1.61556428055135,0.232125845768867,0.81933261990129,0.999990905452192,-4.60284354535474,1.17176872601048
TAF12,chr1,2337,0.22866682306784,3.42186401921013,0.396349950537127,0.696992830651914,0.999990905452192,-4.604370477003,1.17175164733682
AC087257.1,chr12,2639,-0.228664091841424,1.45671225373628,-0.353882421600764,0.727967874554939,0.999990905452192,-4.60205303454074,0.853424781109976
AKAP13,chr15,20280,-0.228656720349972,7.13638981671341,-0.48327167712953,0.635337162066075,0.999990905452192,-4.60861919153118,0.853429141719372
AC108025.2,chr2,1199,-0.228603966897639,0.770684973804917,-0.328474203361974,0.746739688602938,0.999990905452192,-4.60154147537749,0.853460348700337
AC037441.1,chr8,4023,0.228596618330956,1.90257892271699,0.230650937844498,0.820459093440978,0.999990905452192,-4.60321852881713,1.17169462869306
COL7A1,chr3,11071,-0.228560460230939,3.24855936596748,-0.348756415889093,0.731741115466929,0.999990905452192,-4.60453034969358,0.853486086485358
MZF1,chr19,6691,-0.228523504417189,1.47955371977839,-0.357405386940964,0.725378798749291,0.999990905452192,-4.60206208138739,0.853507949509723
SLC7A11-AS1,chr4,6161,0.228498177844939,3.61380643726313,0.287441544661381,0.777400384379155,0.999990905452192,-4.60555738042327,1.17161468230771
IL21-AS1,chr4,3748,0.22846739420327,2.57294518002719,0.23610159176647,0.816298148561157,0.999990905452192,-4.60415299183262,1.1715896831355
AC004080.3,chr7,765,0.228397927981708,1.713476068886,0.253599347345849,0.802979489853026,0.999990905452192,-4.60288386318657,1.1715332720806
CCDC61,chr19,2588,0.228374030526198,3.03316665727712,0.345882066432312,0.733860035882583,0.999990905452192,-4.60418961067348,1.17151386643243
AC027097.1,chr18,2397,0.228324100710803,3.81682121409027,0.344513622283569,0.734869610419236,0.999990905452192,-4.60546264728592,1.17147332254946
CISTR,chr12,918,-0.228313830131494,1.07814547520075,-0.339087534394523,0.738877647591902,0.999990905452192,-4.60176223103334,0.85363200322149
POLL,chr10,5420,-0.228310652891177,0.661681629437053,-0.333609956902195,0.742931608847502,0.999990905452192,-4.60142560824398,0.853633883173196
DYNC1I2,chr2,4695,0.228245654249782,3.54682848165461,0.348235497638992,0.732124961856122,0.999990905452192,-4.60500266475617,1.17140962548577
CDKN2AIP,chr4,3193,0.228222847632724,0.00259033377314639,0.239182960019746,0.813948376333762,0.999990905452192,-4.6013213357509,1.17139110758779
GALNT16,chr14,10802,0.228203728310198,4.261401889113,0.344667403635253,0.734756132628575,0.999990905452192,-4.60614643644562,1.17137558382473
BEST3,chr12,6863,0.228187691138656,2.57772332025886,0.331267382714899,0.744667743588087,0.999990905452192,-4.60361751250126,1.17136256274526
LINC01020,chr5,2070,0.228088934825325,1.74713977576737,0.298910133213063,0.768789943556878,0.999990905452192,-4.60270189322788,1.17128238260615
TROVE2,chr1,9102,-0.228084840716777,3.27761269848404,-0.242423993039599,0.81147882405763,0.999990905452192,-4.605276663225,0.853767505320773
BMS1P15,chr15,1141,0.22807798599913,0.193227857668776,0.263065947436546,0.795799588141697,0.999990905452192,-4.6013695583942,1.17127349360452
RPS18P9,chr6,1725,-0.228060731556097,1.61384772626229,-0.342883024623616,0.73607324452023,0.999990905452192,-4.60228974940188,0.853781772916747
AC092378.1,chr16,2665,0.228052729197135,5.92997146512233,0.348532506872493,0.731906097172078,0.999990905452192,-4.6088622803455,1.17125298867248
ANAPC4,chr4,7494,0.228033374047864,2.88839266837066,0.273634683134921,0.787806101986598,0.999990905452192,-4.60445821369961,1.17123727528627
PCAT7,chr9,5904,0.22799320770044,3.53227487714073,0.347068792446587,0.7329849320313,0.999990905452192,-4.60497166220032,1.17120466710013
ZNF705A,chr12,3628,-0.227961297789541,2.10384709174559,-0.407603683382142,0.688873661785272,0.999990905452192,-4.60244699413223,0.853840619492584
ZNF518A,chr10,10891,0.227928346088077,4.05663104748136,0.270038837190894,0.790523065804756,0.999990905452192,-4.60643635833998,1.17115201251041
SLC7A5,chr16,4745,-0.227925910190299,3.83100173586243,-0.201242171887008,0.843001718957945,0.999990905452192,-4.60641808976962,0.853861563447737
RAB20,chr13,1518,-0.227917992031607,3.29277971166282,-0.382199604132061,0.707255853110595,0.999990905452192,-4.60432376984155,0.85386624983656
AL365204.1,chr9,1430,0.227915076295308,0.357292271306352,0.214776323350519,0.832608633284581,0.999990905452192,-4.60165716178027,1.17114124039808
ZNF552,chr19,2989,-0.227878578297351,1.77709585242579,-0.315961595856291,0.756045783282067,0.999990905452192,-4.60263736409146,0.85388957737025
UNC45A,chr15,7498,-0.227852960883431,2.87293693436697,-0.246223891456217,0.808586050321577,0.999990905452192,-4.60457581757654,0.853904739713181
AP002008.1,chr11,1155,0.227831229387445,0.863950663213046,0.219483616676168,0.829001215666525,0.999990905452192,-4.6020785249751,1.17107317769914
AC007405.1,chr2,3498,0.227801849593183,3.29295834722547,0.364957600200703,0.719840170922052,0.999990905452192,-4.6044605411933,1.171049329597
LINC01139,chr1,5959,-0.227736984193503,-0.498069827214238,-0.244072599428788,0.810223429895254,0.999990905452192,-4.6009742442868,0.853973386948463
ARHGAP19,chr10,6167,0.227710254281673,3.89415478696119,0.394881446161858,0.698055138038155,0.999990905452192,-4.60512018492068,1.17097498316884
DUSP22,chr6,5686,-0.227700291669843,4.75304944825728,-0.540993794721653,0.595836430151182,0.999990905452192,-4.6045808021462,0.853995106602507
AL449403.1,chr9,1577,0.227648040452293,0.83703759993592,0.228922572458214,0.821779663117005,0.999990905452192,-4.6020282551887,1.17092448790478
CFAP97D2,chr13,2353,-0.22760763052233,3.5163507475542,-0.36810348736368,0.717537764942223,0.999990905452192,-4.60478708385825,0.854049958602134
