Geneid,chr,length,logFC,AveExpr,t,P.Value,adj.P.Val,B,FC
KF456478.1,chr19,472,-1.40733598578458,-1.02035139848804,-0.811397234730314,0.430006538537992,0.999923018896758,-4.59601001338549,0.377007208643313
AC111170.3,chr17,2464,-1.40637879003979,-0.219758314513319,-1.24446263084888,0.232695450728128,0.999923018896758,-4.59359664301616,0.377257427453656
PTPRH,chr19,4344,-1.40635147592436,2.57201636203139,-1.14892281086631,0.268835254995463,0.999923018896758,-4.59365957650294,0.377264570023757
AC007881.2,chr2,570,-1.40603874426564,1.83586298847854,-1.17121293443569,0.260042618440319,0.999923018896758,-4.59365778499352,0.37734635817706
PIEZO1,chr16,11292,-1.4057672205945,3.64887456162852,-1.32281309632019,0.205992794340676,0.999923018896758,-4.59086463604441,0.377417383659096
HK2P1,chrX,2737,-1.40517437055473,-1.26456903832477,-1.06767362180187,0.302790676775501,0.999923018896758,-4.59477944967834,0.37757250853602
RPS3AP43,chr12,781,-1.40463884972448,-1.28063150211946,-0.952443962997466,0.356183668439774,0.999923018896758,-4.59535684251341,0.377712687485534
AL353796.1,chr10,3241,-1.4045577789048,-1.61456324815438,-1.15153188010511,0.267794562594605,0.999923018896758,-4.59437114146263,0.377733913272481
BMP2,chr20,3601,-1.40414877657578,1.17824076086692,-1.45419680782814,0.166789475420954,0.999923018896758,-4.59144386709749,0.377841015568813
LINC01820,chr2,570,-1.40398673624269,-1.82309717938952,-0.905144669707769,0.379901764485879,0.999923018896758,-4.59554705208346,0.377883456223816
AC004264.1,chr22,794,-1.40393986863117,-2.92453947229161,-0.834237558046439,0.417422150258755,0.999923018896758,-4.59572974713918,0.377895732402911
ENO2,chr12,4281,-1.40391750430177,1.16595923742663,-0.912374868856253,0.376208163145241,0.999923018896758,-4.59574232571282,0.37790159050175
OR51D1,chr11,3623,-1.40351759564474,1.04016190265378,-0.842320791457239,0.413026450583822,0.999923018896758,-4.59617341857106,0.378006357663863
CCDC140,chr2,1932,-1.40349997073425,0.619762168291439,-0.899306455318878,0.382902163681863,0.999923018896758,-4.59576757292718,0.378010975666091
RIPOR3,chr20,6009,-1.40333257363251,4.01682803534634,-1.42847769342284,0.173937970455836,0.999923018896758,-4.58862621957331,0.378054839137717
AP001610.2,chr21,422,-1.40327467958999,-0.602594246461553,-1.12105683940698,0.280141918566991,0.999923018896758,-4.59443284229307,0.378070010439671
EFNA4,chr1,1263,-1.40243818313432,0.795672578084332,-1.26057650155951,0.226992047692669,0.999923018896758,-4.59323513609784,0.378289284726321
ZNF598,chr16,4701,-1.40162431924178,0.332589047410638,-0.975151081075679,0.345170620247275,0.999923018896758,-4.59528322213692,0.378502748305268
SPNS2,chr17,4111,-1.40147233507326,3.19488772542434,-1.63652538786958,0.122831977817261,0.999923018896758,-4.58699934791399,0.378542624685299
UQCRFS1,chr19,3475,-1.4014150209265,1.8491858878549,-1.23847324765955,0.234843752908076,0.999923018896758,-4.59308512390487,0.378557663399576
ZNF575,chr19,3222,-1.40124278490596,0.199129841091948,-1.26839890599586,0.224263295923334,0.999923018896758,-4.59332813067763,0.378602860170773
RELT,chr11,6322,-1.40105948788194,1.83094998196045,-1.21703156065411,0.242661734603986,0.999923018896758,-4.59327156968799,0.378650965407338
GTSF1,chr12,2524,-1.40088774782603,1.22184825655598,-1.06624171974372,0.303416229101795,0.999923018896758,-4.59463839200332,0.378696043131233
HOXB7,chr17,1528,-1.4002575493906,1.5088044379911,-1.34062550722991,0.200277654722315,0.999923018896758,-4.59225444703243,0.378861501373679
AL590440.2,chr1,1733,-1.40015208590068,-0.328820572211523,-1.36452097342184,0.192812205572672,0.999923018896758,-4.59280055956058,0.378889197813649
MAP1LC3A,chr20,1762,-1.39978812707412,2.21241854158257,-1.30870444570576,0.210611771552208,0.999923018896758,-4.59217127388644,0.378984794914836
OTUD1,chr10,2933,-1.3997026062341,-0.352844539686207,-1.14823261491073,0.269111068916166,0.999923018896758,-4.59423923368111,0.379007261241924
ANXA9,chr1,1826,-1.39947868388381,1.63239562671993,-1.65425478029703,0.119142637124291,0.999923018896758,-4.58910873494566,0.379066091958668
LINC01529,chr19,4415,-1.39943075635784,0.695609175695512,-1.07154636831291,0.301103541784513,0.999923018896758,-4.59464894540151,0.379078685057853
NFKBIE,chr6,2581,-1.39931572199639,1.41448956657563,-1.15392248307422,0.266843696430466,0.999923018896758,-4.59392911073786,0.379108912383662
LINC02048,chr3,1771,-1.39911528241588,-0.226070570820441,-0.877379417567888,0.394313714081085,0.999923018896758,-4.59581235360104,0.379161587209698
SPECC1P1,chr17,1446,-1.39902811381745,3.55956939346969,-1.20004831018768,0.248996288803321,0.999923018896758,-4.59256147972609,0.379184497098275
UCP3,chr11,3684,-1.39862030856156,0.574129791441693,-1.08034048112091,0.297298141869581,0.999923018896758,-4.59458874699874,0.379291695975091
AL139294.1,chr1,512,-1.39818658204981,2.39455671552908,-1.68661611186372,0.112655267344915,0.999923018896758,-4.58762680808066,0.379405741972835
THAP11,chr16,2114,-1.39755744330906,-0.17480596043889,-1.04073453417704,0.314718594495747,0.999923018896758,-4.59489066892881,0.379571231489415
ST3GAL2,chr16,9744,-1.39747627294742,3.73718954381457,-1.37907929694687,0.18837554256988,0.999923018896758,-4.58980731618503,0.379592587909172
GNG13,chr16,984,-1.3970657938778,-1.86541379371207,-0.939626372022867,0.362507191863271,0.999923018896758,-4.59539543072009,0.379700605873057
AC093503.2,chr19,296,-1.39693219370784,-0.17266934213819,-0.982936097308687,0.341450563316896,0.999923018896758,-4.59522599206624,0.379735769516752
AL357874.2,chr9,679,-1.3964006943126,-0.72054749210926,-0.933311955254187,0.365650773665055,0.999923018896758,-4.59547891612165,0.379875692721859
AL672291.1,chr1,462,-1.39601344855677,0.250665577338059,-1.32955060207845,0.203815851233784,0.999923018896758,-4.59285700806581,0.379977671996909
AC004834.1,chr7,4408,-1.39591719703994,3.47291677445898,-1.53297379190608,0.146397773301922,0.999923018896758,-4.58792255234627,0.380003023610594
AC139099.1,chr17,2625,-1.39590092168947,-1.71865144915087,-1.0874516638088,0.294247023641903,0.999923018896758,-4.59470746273281,0.380007310529934
HSPD1P6,chr3,2179,-1.39571214619054,0.813599763242888,-1.03380830033859,0.317839787805799,0.999923018896758,-4.59489936041137,0.380057037437644
TM4SF19,chr3,1899,-1.39560780038186,1.66606554409208,-1.05566955229259,0.308064219627682,0.999923018896758,-4.59469574073429,0.380084526818267
SHMT2,chr12,4838,-1.39558094516029,1.43919822835937,-1.20960683998935,0.245415529699912,0.999923018896758,-4.59346516927817,0.380091602013574
CHIT1,chr1,7730,-1.39507109584589,2.69677520443261,-1.3245885577677,0.205417326656477,0.999923018896758,-4.59162857438064,0.380225950357399
AQP7P5,chr9,1049,-1.39502730563225,-1.52337617934465,-0.971542015554296,0.346904852543431,0.999923018896758,-4.59526130168288,0.380237491554823
FP885919.1,chr9,1038,-1.39502730563225,-1.52337617934465,-0.971542015554296,0.346904852543431,0.999923018896758,-4.59526130168288,0.380237491554823
JARID2-AS1,chr6,455,-1.39490359059975,-2.18542841599414,-0.960271081765387,0.352360137476429,0.999923018896758,-4.59529447558548,0.380270099354325
AC245517.3,chr22,250,-1.39483717540947,-1.81700329744961,-0.853874763582816,0.406796114697875,0.999923018896758,-4.59576219832161,0.380287605682154
CFAP410,chr21,6063,-1.39448905565653,0.399532176941129,-1.09107207109217,0.292702583846281,0.999923018896758,-4.5945362974919,0.380379379478472
KCNN1,chr19,3981,-1.39443658295597,2.90603846276844,-1.09120642400443,0.292645385670938,0.999923018896758,-4.59418398313491,0.380393214624287
AL357079.2,chr1,2044,-1.39443271962092,1.78471236135533,-1.11980518308655,0.28065803672518,0.999923018896758,-4.5941322827561,0.38039423326535
SPATA3-AS1,chr2,3693,-1.39408169772083,-0.335369270832534,-1.07006256867969,0.301749130378453,0.999923018896758,-4.59471667930487,0.380486798186042
TNFAIP2,chr14,5029,-1.39404252901419,2.62462856109386,-1.42383965298615,0.175253616313674,0.999923018896758,-4.59062052600491,0.380497128420544
AC026412.3,chr5,1661,-1.39398428088804,1.84849082519775,-1.29860381591427,0.213969100576168,0.999923018896758,-4.59247917466684,0.380512491121272
NAMPTP1,chr10,2514,-1.39392077346295,-1.58150233010022,-0.791374171081194,0.441236698575429,0.999923018896758,-4.59602570662829,0.380529241647011
AL353586.1,chr10,1946,-1.39337525171852,4.85501039959228,-1.8725302505024,0.0810442163117824,0.999923018896758,-4.57820817956594,0.380673157181394
MTCO3P16,chr2,754,-1.39246523276906,-2.27358672971097,-0.918644964186716,0.373024909884246,0.999923018896758,-4.59546443828232,0.380913352826744
ZSCAN22,chr19,4629,-1.39228983133283,2.29469663090274,-1.15961087376698,0.264591440808407,0.999923018896758,-4.59368949142508,0.380959666710794
ZNF749,chr19,3017,-1.39228141256715,2.74678613206357,-0.97715009285002,0.344212683011953,0.999923018896758,-4.59537471199231,0.380961889785968
LINC01822,chr2,2098,-1.39220382850481,0.902982836009772,-0.951632853238503,0.356581539484245,0.999923018896758,-4.59546028904409,0.380982377390704
AL137026.1,chr10,1452,-1.3921203833397,-0.571010343942077,-0.94087717669584,0.361886711906171,0.999923018896758,-4.59544807185673,0.381004413965239
AC018629.1,chr17,1736,-1.39200358903038,-1.19087674493032,-0.99606414545257,0.335241703944328,0.999923018896758,-4.59514635418801,0.381035259672331
AL360221.1,chr9,335,-1.39178699344132,-1.83424868363231,-0.935471890831195,0.364573358855309,0.999923018896758,-4.59541627581695,0.381092469789338
AC090527.1,chr15,431,-1.39153390830679,-1.62723287618606,-0.963481062110925,0.350800388835223,0.999923018896758,-4.59529679631218,0.381159328894365
CTTN,chr11,6949,-1.39142496250912,4.42588640428749,-1.45734755021255,0.165930722738134,0.999923018896758,-4.58763718337433,0.381188113408006
EMID1,chr22,4899,-1.39137190352212,2.62425946739965,-1.34720018718801,0.198200697566912,0.999923018896758,-4.59143127293563,0.38120213288302
GAS7,chr17,10100,-1.39090528088402,6.32256476673225,-1.81132828965964,0.0904502468256221,0.999923018896758,-4.57451484498228,0.381325448143105
LAMB2,chr3,6865,-1.39078762391236,2.98912662130742,-0.967036062336836,0.349078639365389,0.999923018896758,-4.59547100963084,0.38135654787361
CCNJL,chr5,9209,-1.39072861799373,4.18282883858335,-1.69363309220869,0.11128979505612,0.999923018896758,-4.58353509864692,0.381372145593827
CST9L,chr20,959,-1.39046378754263,-0.954651888255863,-0.882237028588114,0.391766232148091,0.999923018896758,-4.59571830291925,0.381442159162232
SREBF2-AS1,chr22,2989,-1.39039362143357,-0.329636969209623,-1.089653824503,0.293306880543373,0.999923018896758,-4.59460130902153,0.381460711220873
PHB2,chr12,2499,-1.39029726245414,1.71090501584544,-0.910731362319279,0.377045605594497,0.999923018896758,-4.59579732200465,0.381486190196911
HCRTR1,chr1,2558,-1.39008709716362,2.25067995789518,-1.1161466260373,0.282170721714339,0.999923018896758,-4.5941052754641,0.381541767428259
SEPT3,chr22,7153,-1.38980107222347,1.83508746477477,-1.35962555948933,0.194322996898707,0.999923018896758,-4.59186896061547,0.381617418398682
MRPL40,chr22,1965,-1.38968865454474,0.274568268244421,-1.00191789912475,0.332499215833987,0.999923018896758,-4.59511817372331,0.381647155948625
CEACAM16,chr19,1693,-1.38951698505733,0.656110476595747,-0.941952683991402,0.361353778583309,0.999923018896758,-4.59550985877394,0.381692571693428
AC107959.3,chr8,881,-1.38945619303654,-1.40247771783782,-0.958576482717783,0.353185504904942,0.999923018896758,-4.595325626406,0.381708655724343
RPL5P7,chr2,813,-1.38928291285078,-1.94953498246335,-0.915014755041292,0.374865673958789,0.999923018896758,-4.59549588946276,0.381754504997544
AL355357.1,chr6,1041,-1.38874563115195,-1.71449017128551,-0.994034184747561,0.336196488403568,0.999923018896758,-4.59515352175309,0.381896702690685
DPP6,chr7,13574,-1.38864617343862,7.65510069903715,-1.34841624013628,0.197818454871101,0.999923018896758,-4.58527437339093,0.381923031111431
NDUFAF3,chr3,2434,-1.38861235990031,0.262224588968388,-0.666288178692214,0.515489188905908,0.999923018896758,-4.59688070433607,0.381931982636194
CERS4,chr19,4059,-1.38853452025573,4.68457967522467,-1.38224057799458,0.1874232001649,0.999923018896758,-4.58865838051931,0.381952590076415
KRT8P46,chr4,1426,-1.38831434758514,-0.478365479886127,-1.14169125842921,0.271735755620736,0.999923018896758,-4.59430717680533,0.382010885098396
SOWAHC,chr2,4657,-1.38797755051505,0.857894579237638,-0.982575233919529,0.341622373007414,0.999923018896758,-4.59524764806619,0.382100075926821
ZSCAN5C,chr19,1892,-1.38749761565792,-0.771632015352716,-0.985339907856361,0.340307649603465,0.999923018896758,-4.59520588700956,0.382227208582136
AC023511.1,chr12,571,-1.38730988022558,0.469650728999407,-0.887034543299072,0.389261111188445,0.999923018896758,-4.59582615512456,0.382276950389841
PCNX3,chr11,7972,-1.38730505969143,2.10401712224438,-1.02743022723777,0.320733711157579,0.999923018896758,-4.59490711840348,0.38227822770911
RPS3AP53,chr3,778,-1.38724704077391,-0.872558814325645,-1.06859115754741,0.302390332650887,0.999923018896758,-4.5947537952594,0.382293601585305
PKD1P5,chr16,10291,-1.38718815530218,-0.940438576525696,-0.945408791603296,0.359644894214865,0.999923018896758,-4.59540306336668,0.38230920571359
CSNK1G2,chr19,3804,-1.38714209168797,2.32484448585668,-1.35653245578661,0.19528250374874,0.999923018896758,-4.59160080089391,0.382321412607222
NRROS,chr3,2910,-1.38714189247694,1.2535097812775,-1.26191685850835,0.226522633212349,0.999923018896758,-4.59308366035108,0.382321465399146
SPNS3,chr17,2684,-1.38713165904293,3.84683739591193,-1.30573910471304,0.211593027867877,0.999923018896758,-4.59089768962444,0.382324177320413
AL513220.1,chr1,1326,-1.38685667526701,0.574004464628788,-1.19981546846833,0.249084015164807,0.999923018896758,-4.59374059190703,0.382397056870806
SPSB4,chr3,3740,-1.38685417910702,3.90669900079626,-1.29077432775234,0.216600733387875,0.999923018896758,-4.59094592720231,0.382397718497159
PLXDC1,chr17,9277,-1.38662447748293,4.49626014576224,-1.55643831438454,0.140745868682142,0.999923018896758,-4.58557618829553,0.382458607574526
FCN1,chr9,4981,-1.38646426815561,1.22990884755981,-1.25073001698188,0.230463941323591,0.999923018896758,-4.59317278551835,0.382501081442394
HBB,chr11,1304,-1.38611431775723,1.47316237808811,-0.489620632261725,0.63158683351322,0.999923018896758,-4.59802555952771,0.38259387488656
NDUFB11,chrX,1418,-1.38608810282062,0.329064757106928,-1.15679630534647,0.265704024698372,0.999923018896758,-4.59410560420301,0.382600826990099
ANPEP,chr15,4871,-1.38591421923567,3.67851328475417,-1.3217510931143,0.206337631184723,0.999923018896758,-4.59090424404249,0.382646943467169
CYP17A1,chr10,3445,-1.38588280029367,-0.453928360428847,-1.15306105386669,0.267186035469072,0.999923018896758,-4.59421973420067,0.382655276824321
RS1,chrX,3485,-1.38565828890061,2.3176714419506,-0.980091918280732,0.342806353785738,0.999923018896758,-4.59532253487012,0.382714830057569
AL589765.1,chr1,386,-1.38521480067524,0.20822859669744,-1.10392601502911,0.287267736939023,0.999923018896758,-4.59446409159619,0.382832495680808
C9orf16,chr9,1662,-1.38489231350669,0.197166852354832,-1.05043653234531,0.310384038807099,0.999923018896758,-4.59481423169637,0.382918080203871
EGLN3-AS1,chr14,308,-1.38461248384303,1.21664984965313,-1.01265044305835,0.327512648634689,0.999923018896758,-4.59504180434875,0.382992359401471
AC005070.2,chr7,260,-1.38436915955866,-1.55907787743346,-0.907150262747593,0.378874732942879,0.999923018896758,-4.59555409151896,0.383056960164887
VGLL1,chrX,1541,-1.38434196207393,2.28182104558229,-1.29834443381379,0.214055874226203,0.999923018896758,-4.5922024218196,0.383064181569084
EHBP1L1,chr11,6741,-1.38399439307334,3.08433958940952,-1.31843126944696,0.207418575737985,0.999923018896758,-4.59148701428333,0.383156479158127
AC041040.1,chr8,2899,-1.38395169655215,-1.96856471600211,-0.995394372609722,0.335556515790564,0.999923018896758,-4.59514599589195,0.383167818831689
AP002414.2,chr18,3423,-1.38376534300328,-1.87101214903471,-1.03022475795488,0.319463416299573,0.999923018896758,-4.5949857597413,0.383217315983001
AL356417.1,chr6,1632,-1.38356691565949,1.31439117552598,-1.00261623438493,0.332173115941447,0.999923018896758,-4.59511517674963,0.383270027069884
FAM86C2P,chr11,3402,-1.38349911619066,1.56304453034164,-1.35189752732685,0.196727470114088,0.999923018896758,-4.59216841715984,0.383288039272131
SIX5,chr19,3556,-1.382882980896,-0.328973860420246,-0.885970808724153,0.389815631874301,0.999923018896758,-4.59574872547464,0.383451765990279
LAT2,chr7,4545,-1.38273786152208,2.20566582912308,-1.29631761032165,0.214734892409423,0.999923018896758,-4.59229638332926,0.383490338992494
OLFML2B,chr1,3415,-1.38256677129248,3.36336763765757,-1.49629548948094,0.155615507070263,0.999923018896758,-4.58872022375036,0.38353582008094
AC023403.1,chr8,983,-1.38231192772522,0.923255977244384,-0.793561786605804,0.440000785914547,0.999923018896758,-4.59644394395427,0.383603575404859
RHPN1,chr8,4172,-1.38224628276755,1.73588576992559,-1.35831974779796,0.194727604070043,0.999923018896758,-4.59197047654368,0.383621030385062
EEF1B2P3,chrX,678,-1.38221752786416,-0.405654596392295,-0.822820515459516,0.423682446087141,0.999923018896758,-4.59604452603562,0.383628676557875
LINC01097,chr4,2226,-1.38209259528716,-0.904391269256071,-1.00513881640942,0.330997052615719,0.999923018896758,-4.59510019710005,0.383661898959746
SEZ6,chr17,5115,-1.3820908363309,3.05518492894862,-1.28770001996984,0.217641068245236,0.999923018896758,-4.59176018877407,0.383662366726592
IGLV3-21,chr22,602,-1.38187870218602,-1.35595331489256,-0.658954694634124,0.520055903924064,0.999923018896758,-4.59654220958331,0.383718784659503
LINC02495,chr4,5643,-1.3817198568294,2.4281242045636,-1.48675992805018,0.158090085744997,0.999923018896758,-4.58998924499715,0.383761035655792
SLC39A12-AS1,chr10,2581,-1.38171358129059,-1.24033521801769,-1.18272918814346,0.255586764922109,0.999923018896758,-4.59415209118609,0.383762704970818
PFKFB4,chr3,6107,-1.38155088511091,3.63540193739998,-1.23241521649555,0.237032414827762,0.999923018896758,-4.59214443241981,0.383805985251775
RAPGEF1,chr9,7002,-1.38140205928159,6.87376137108145,-1.11583328091311,0.282300562166431,0.999923018896758,-4.59252993665353,0.38384558003012
LINC01785,chr19,1112,-1.38120945476137,-0.0578330355106475,-1.01857821217678,0.324781557080353,0.999923018896758,-4.59501793978317,0.383896828094943
C1orf232,chr1,761,-1.38103037363865,0.342461274374336,-0.898319794286999,0.383410812185237,0.999923018896758,-4.59574760789487,0.383944484002869
AC024592.3,chr19,2193,-1.38099728229227,2.78754003073496,-1.59355651516818,0.132183780458699,0.999923018896758,-4.58826576816609,0.38395329070509
SLC7A10,chr19,3111,-1.38094916360059,0.112069094719901,-1.09529636846393,0.290908133637438,0.999923018896758,-4.59452950566823,0.383966097041567
EMILIN3,chr20,3796,-1.38089046062079,-0.359709888309499,-1.05069355897346,0.310269801318498,0.999923018896758,-4.59483608312622,0.38398172086502
SMARCD3,chr7,5198,-1.38062533655751,3.58083129220416,-1.34727845855415,0.198176076539744,0.999923018896758,-4.59055215608801,0.384052291668896
BFSP1,chr20,3361,-1.38050606026515,3.83276979516108,-1.40195053398618,0.181573721240693,0.999923018896758,-4.58930904264831,0.384084044898652
AC019055.1,chr2,443,-1.38046761248067,0.344505004497249,-0.974565131043299,0.345451766002781,0.999923018896758,-4.5952905117999,0.38409428086463
CTD-3080P12.3,chr5,1761,-1.38014035644121,-1.97123793145445,-0.950621020153087,0.357078303961916,0.999923018896758,-4.59534394091785,0.384181417388296
AC138649.1,chr15,1640,-1.38004245455079,1.60271128903058,-1.01798974108979,0.325051948864711,0.999923018896758,-4.5949953727805,0.384207488984978
AC243967.3,chr19,2265,-1.3795814096735,-0.705455936053621,-0.97980735213328,0.342942212278049,0.999923018896758,-4.59523651554929,0.384330290544975
PTPN23,chr3,5981,-1.37948216100071,3.60562991362824,-1.57916875191336,0.135448384300465,0.999923018896758,-4.587063044898,0.384356731048509
NLRP6,chr11,3207,-1.37915178722737,-0.790121438394874,-0.983336073049556,0.341260203298409,0.999923018896758,-4.59521602938202,0.384444757915084
JUNB,chr19,1820,-1.37906768647389,1.28926486055387,-0.826056347706231,0.42190201138031,0.999923018896758,-4.59628755263593,0.384467169467976
AL009181.1,chr1,1085,-1.37894343584131,-0.355586909897131,-0.89566137104387,0.384783568501948,0.999923018896758,-4.5957014814676,0.384500282735024
FKBP4P6,chr9,1332,-1.37814344041485,-0.285833194693526,-0.924093151884356,0.370273922023184,0.999923018896758,-4.59555498470446,0.384713552870862
LINC02577,chr7,4271,-1.37796528929287,4.4315427185072,-1.56264097907821,0.139283121331638,0.999923018896758,-4.58551173777773,0.384761062137178
WT1,chr11,4113,-1.37795304380514,2.42042741826438,-1.27509221196928,0.221949018819527,0.999923018896758,-4.59236728964735,0.384764327974192
GJA3,chr13,5211,-1.37794204552048,0.661426260901671,-1.15519341541678,0.266339225765589,0.999923018896758,-4.59404831391445,0.384767261209293
CHRD,chr3,6620,-1.37781822990888,0.984955521068512,-1.33314149421779,0.202663174528119,0.999923018896758,-4.59257043527284,0.384800284292327
FLNC,chr7,9280,-1.37778684410788,1.78856048449054,-1.3024896935164,0.212672469677957,0.999923018896758,-4.5924768291465,0.384808655705672
AC100871.2,chr8,327,-1.37766124107959,-0.334586711192352,-1.21979348549835,0.241643489210417,0.999923018896758,-4.59377282981118,0.384842159138578
PROKR2,chr20,1155,-1.37752539066435,0.0905864451637323,-1.05154018895743,0.309893726730555,0.999923018896758,-4.59480946538902,0.384878399249771
MIIP,chr1,2821,-1.37673664388834,0.837667091007203,-1.27589107087572,0.221674070739701,0.999923018896758,-4.59308932776973,0.385088876576615
Z97652.1,chr16,329,-1.37608479813728,-1.20139458574353,-1.01101346457433,0.328269743241793,0.999923018896758,-4.59507119469265,0.385262908688486
AC147876.1,chr4,322,-1.37586579372826,-2.1540695758048,-0.966719096696821,0.349231910490114,0.999923018896758,-4.59527017001977,0.385321396918965
HRH2,chr5,5679,-1.37563629194664,3.22725053214731,-1.5515380404428,0.14191067536236,0.999923018896758,-4.58802545469333,0.385382698149486
FAM25BP,chr10,544,-1.37547912490331,-1.54348834340216,-0.986745897879966,0.339640414393356,0.999923018896758,-4.59518876775662,0.385424683986297
AC006927.5,chr12,714,-1.37467254998344,-0.267594831127615,-1.07176649244583,0.301007854209343,0.999923018896758,-4.59470115722305,0.385640225588587
SETD1A,chr16,6832,-1.37452192227306,3.99219650780199,-1.1747339646815,0.258674006831589,0.999923018896758,-4.59269156512782,0.385680491296222
TMEM54,chr1,1417,-1.37420172567243,1.65988387554411,-1.05585119642327,0.307983923987944,0.999923018896758,-4.59470164291141,0.385766100024363
OPN1SW,chr7,1096,-1.37407809547724,0.24168033751838,-1.3120656449151,0.209503919435717,0.999923018896758,-4.59300265549218,0.385799159250619
AP004147.1,chr11,6314,-1.37397729368981,1.60300128848984,-0.888241992705255,0.388632314936317,0.999923018896758,-4.59597293660221,0.38582611616277
WDR24,chr16,3651,-1.37393296924267,-0.0847462997752592,-0.909751287672994,0.377545602470819,0.999923018896758,-4.59564045356339,0.385837970221679
PNPLA5,chr22,2544,-1.37357568407629,-0.153892989658478,-0.869648493698527,0.398390817754376,0.999923018896758,-4.59586095374161,0.385933535293135
AL138889.1,chr6,10366,-1.3732457041545,2.81023187247165,-1.19348310343483,0.251478974047259,0.999923018896758,-4.59306762517907,0.386021817902675
LINC00658,chr20,2575,-1.3731782949274,2.03287527727736,-1.12888430407357,0.276930417265068,0.999923018896758,-4.59399132045225,0.386039855006553
GPR26,chr10,7514,-1.37311176823496,2.50751583620327,-1.35053684586171,0.197153307738656,0.999923018896758,-4.59147379688405,0.386057656791491
MED15P8,chr2,545,-1.37283863965996,-2.36643974148911,-0.817035742679635,0.426877443429424,0.999923018896758,-4.59584835651826,0.386130751490293
ZFPL1,chr11,3122,-1.37262784197913,1.65417637319122,-1.23152256467291,0.237356255438317,0.999923018896758,-4.59320492784542,0.386187174650693
EEF1AKMT4,chr3,1823,-1.3724607766504,0.079342172792052,-1.38966711071603,0.18520137169666,0.999923018896758,-4.59246330952626,0.386231898047702
TBC1D26,chr17,5699,-1.37230988668233,0.974936135118759,-1.15703385764828,0.265609984348079,0.999923018896758,-4.59398152225322,0.386272295751212
C2orf48,chr2,2502,-1.37221725117453,4.06152405893239,-1.12922751800892,0.276790237439445,0.999923018896758,-4.59332203358201,0.386297099107482
CHRNA4,chr20,11049,-1.37210292912093,1.33683331032996,-1.18559243152529,0.254488062126746,0.999923018896758,-4.59367630476101,0.386327711278605
CAMK2N1,chr1,2615,-1.3720689461497,0.413059168406686,-1.18277893957054,0.255567642955343,0.999923018896758,-4.5939066287896,0.386336811412555
AC021678.2,chr8,887,-1.37191692116817,3.85442769981038,-1.32580700100169,0.205023147930003,0.999923018896758,-4.5904618236618,0.386377524064621
AC023442.3,chr11,1160,-1.37157192791702,-0.120088299984457,-1.05274169255125,0.309360587268403,0.999923018896758,-4.59481023204385,0.386469929994839
NXPH4,chr12,2150,-1.37148379371143,0.977575250346036,-0.901727386402139,0.381656047969574,0.999923018896758,-4.59579188491154,0.386493540154795
DSG3,chr18,5525,-1.37107996520857,4.26069256585776,-1.25425239432053,0.229217184059546,0.999923018896758,-4.59144573278147,0.386601739704441
PKM,chr15,8571,-1.37092523181124,4.97342526264687,-1.0865144617079,0.294647808414865,0.999923018896758,-4.59378266683967,0.386643206131486
RBP5,chr12,1369,-1.37088704962614,1.52028602726992,-1.50466130900178,0.153471280623006,0.999923018896758,-4.59069102453322,0.386653439117253
AC074344.2,chr4,565,-1.37075236216799,-1.26147978884814,-1.14645392184827,0.269822852708,0.999923018896758,-4.59435420556595,0.386689538083718
FLJ12825,chr12,3942,-1.37043302442266,3.10616528775577,-1.26162188950675,0.226625870442431,0.999923018896758,-4.59204030117271,0.386775140535572
AC022405.1,chr15,516,-1.37026349872607,-1.04127114337239,-1.01708269317244,0.325469037544579,0.999923018896758,-4.59503812531242,0.386820591705612
GPHB5,chr14,543,-1.37014263584253,-0.217220806161174,-0.883859222478156,0.390917963975,0.999923018896758,-4.59577643166207,0.386852999254823
GRM4,chr6,16300,-1.3698986217146,5.55043102808396,-1.11066305392085,0.284449401874361,0.999923018896758,-4.5931036817343,0.386918436216981
MTND3P25,chr5,135,-1.36989073383775,-0.886987712447799,-0.990137473889139,0.338034700565314,0.999923018896758,-4.59517914989716,0.386920551683682
C2orf91,chr2,4356,-1.36952867321284,1.16899472851716,-1.31787414885003,0.207600419432493,0.999923018896758,-4.59260649544824,0.387017665954304
AC087623.1,chr8,534,-1.36948187411216,0.514841268108083,-1.19356770851278,0.251446859139441,0.999923018896758,-4.59380281208599,0.387030220494223
AC006372.2,chr7,1582,-1.36904886063733,-0.97316730860408,-1.11898863255161,0.28099512379326,0.999923018896758,-4.59447893902484,0.387146401980059
AC142381.4,chr16,715,-1.36888390492206,2.19302782590284,-1.26534853729218,0.225324287826399,0.999923018896758,-4.59264362695237,0.387190670284119
RELL2,chr5,2596,-1.36844239064142,-1.07368725436797,-1.05025933924638,0.310462811507506,0.999923018896758,-4.59486590511823,0.387309182073794
BACH1-IT2,chr21,1291,-1.36839673146868,0.527982167029326,-1.21467475267299,0.243533255095995,0.999923018896758,-4.5936333755142,0.387321440032814
NBEAL2,chr3,9819,-1.36735326298223,3.47140342266246,-1.21203504825701,0.2445122671066,0.999923018896758,-4.59256908104261,0.387601682148872
LINC01415,chr18,4134,-1.3671622010926,-1.00440544032092,-1.08016631541765,0.297373161178746,0.999923018896758,-4.59470259690654,0.38765301719314
